Contract_ID,Lessee_ID,Owner_ID,WH_ID,Start_date,End_date,NumSkids,StorPref,TotPrice,Deposit,Status
8519,33260,25456,184,11/10/2018,12/3/2018,103,climate_controlled,1458.01,145.801,Accepted
8520,13898,26171,29,4/7/2018,11/11/2018,126,climate_controlled,8380.37,838.037,Active
8521,30802,4443,98,6/5/2018,10/11/2018,116,climate_controlled,8435.29,843.529,Declined
8522,17713,10678,316,11/7/2018,11/11/2018,66,dry,104.15,10.415,Pending
8523,29038,32345,199,4/12/2018,11/2/2018,104,climate_controlled,6919.32,691.932,Active
8524,35199,30108,214,1/4/2018,11/7/2018,63,dry,6714.77,671.477,Terminated
8525,18372,30217,76,9/27/2018,10/9/2018,124,climate_controlled,555.74,55.574,Active
8526,12410,12743,244,2/21/2018,11/29/2018,64,dry,10027.68,1002.768,Pending
8527,30553,18294,59,1/7/2018,8/30/2018,124,dry,5364.95,536.495,Pending
8528,2849,17360,342,6/10/2018,7/3/2018,60,cooler,479.11,47.911,Accepted
8529,24688,30134,100,6/14/2018,12/17/2018,101,dry,8399.66,839.966,Terminated
8530,7696,33546,177,1/2/2018,5/17/2018,92,climate_controlled,3266.63,326.663,Active
8531,25691,19931,194,8/8/2018,12/29/2018,48,climate_controlled,902.66,90.266,Active
8532,30401,35115,175,4/25/2018,6/21/2018,70,climate_controlled,1574.14,157.414,Pending
8533,6065,9332,85,4/9/2018,12/3/2018,43,dry,1399.67,139.967,Declined
8534,27466,27113,62,11/4/2018,12/10/2018,123,dry,2911.56,291.156,Active
8535,866,19021,143,9/24/2018,10/8/2018,142,climate_controlled,1098.03,109.803,Active
8536,5041,39836,159,2/17/2018,8/29/2018,116,dry,7419.32,741.932,Pending
8537,23737,29110,236,5/23/2018,6/21/2018,97,dry,947.02,94.702,Accepted
8538,10918,37599,227,8/8/2018,10/9/2018,156,dry,3408.78,340.878,Terminated
8539,5226,23084,97,9/10/2018,10/27/2018,82,climate_controlled,1338.02,133.802,Pending
8540,8872,15022,79,2/3/2018,7/27/2018,54,dry,6178.19,617.819,Accepted
8541,25328,25194,355,12/12/2018,12/21/2018,140,climate_controlled,994.19,99.419,Active
8542,37982,34906,304,5/9/2018,8/8/2018,88,dry,3369.94,336.994,Active
8543,6057,16884,297,6/6/2018,9/5/2018,96,climate_controlled,3768.21,376.821,Pending
8544,11300,21036,42,4/10/2018,10/18/2018,133,climate_controlled,12293.66,1229.366,Declined
8545,28927,10678,270,6/19/2018,10/26/2018,76,dry,3867.88,386.788,Pending
8546,3404,6257,359,4/9/2018,7/6/2018,91,dry,5897.4,589.74,Declined
8547,2439,22325,207,2/17/2018,10/4/2018,82,climate_controlled,4840.09,484.009,Terminated
8548,29533,31492,57,9/8/2018,11/11/2018,89,dry,2666.66,266.666,Active
8549,24131,38779,289,10/20/2018,11/28/2018,52,dry,1045.45,104.545,Declined
8550,10330,1666,140,1/23/2018,5/29/2018,87,climate_controlled,2248.86,224.886,Terminated
8551,15908,23830,239,12/4/2018,12/11/2018,85,climate_controlled,391.23,39.123,Terminated
8552,27071,13258,58,5/24/2018,9/27/2018,42,climate_controlled,250.54,25.054,Declined
8553,31333,33701,11,6/8/2018,10/30/2018,49,dry,1447.54,144.754,Active
8554,38524,28674,114,3/30/2018,5/10/2018,144,climate_controlled,2018.68,201.868,Pending
8555,28842,31492,255,10/25/2018,11/25/2018,150,dry,709.35,70.935,Active
8556,5478,2897,111,6/30/2018,11/16/2018,92,climate_controlled,5583.28,558.328,Pending
8557,17046,16327,112,6/22/2018,11/16/2018,112,climate_controlled,8660.52,866.052,Active
8558,38538,30717,263,9/10/2018,9/24/2018,153,climate_controlled,912.67,91.267,Accepted
8559,10464,20231,324,8/24/2018,11/12/2018,89,climate_controlled,2059.92,205.992,Declined
8560,37556,32551,158,2/3/2018,5/10/2018,99,climate_controlled,4599.42,459.942,Accepted
8561,20797,13658,285,1/15/2018,5/7/2018,73,dry,4085.76,408.576,Accepted
8562,17867,13639,128,5/22/2018,6/25/2018,111,dry,1330.1,133.01,Declined
8563,34098,12711,101,8/24/2018,11/21/2018,42,climate_controlled,2949.44,294.944,Declined
8564,17227,22232,150,1/14/2018,9/5/2018,105,dry,10339.59,1033.959,Accepted
8565,10916,16327,186,4/9/2018,7/27/2018,80,dry,7109.79,710.979,Accepted
8566,20344,6168,22,11/7/2018,11/30/2018,131,cooler,396.23,39.623,Active
8567,33433,27952,279,3/24/2018,12/21/2018,101,climate_controlled,16618.68,1661.868,Pending
8568,33464,15914,192,6/15/2018,9/27/2018,42,climate_controlled,1102.89,110.289,Accepted
8569,23939,23830,239,12/24/2018,12/30/2018,125,climate_controlled,493.15,49.315,Active
8570,995,10857,336,3/21/2018,6/30/2018,118,frozen,9403.79,940.379,Accepted
8571,30688,5909,40,10/3/2018,10/28/2018,82,dry,873.47,87.347,Active
8572,13920,33546,220,12/16/2018,12/24/2018,65,climate_controlled,314.56,31.456,Terminated
8573,36075,288,182,6/3/2018,11/2/2018,43,dry,1719.06,171.906,Active
8574,15581,10712,67,1/5/2018,10/27/2018,69,dry,5246.57,524.657,Active
8575,6418,4500,4,6/1/2018,7/16/2018,20,climate_controlled,591.78,59.178,Accepted
8576,24094,21885,219,3/3/2018,4/1/2018,139,dry,699.74,69.974,Declined
8577,23581,4854,172,9/11/2018,12/20/2018,139,cooler,6580.6,658.06,Accepted
8578,34644,34694,82,6/30/2018,8/24/2018,92,cooler,2129.36,212.936,Pending
8579,5464,27020,294,12/27/2018,12/29/2018,121,dry,92.93,9.293,Declined
8580,933,27271,265,10/12/2018,10/29/2018,112,climate_controlled,310.48,31.048,Pending
8581,21765,174,108,7/2/2018,10/30/2018,95,climate_controlled,4197.7,419.77,Declined
8582,2618,17630,257,6/29/2018,12/24/2018,81,dry,8266.85,826.685,Accepted
8583,729,25456,346,10/25/2018,11/20/2018,89,climate_controlled,1436.33,143.633,Terminated
8584,30228,20449,91,10/8/2018,12/31/2018,105,climate_controlled,3943.63,394.363,Declined
8585,19844,10161,318,2/26/2018,8/31/2018,99,climate_controlled,5618.04,561.804,Pending
8586,13986,4854,162,2/21/2018,4/16/2018,129,dry,1685.58,168.558,Declined
8587,22402,34906,304,12/24/2018,12/25/2018,115,dry,48.39,4.839,Pending
8588,2787,17298,278,4/28/2018,11/30/2018,26,dry,1861.13,186.113,Accepted
8589,23473,13880,64,1/14/2018,2/6/2018,113,climate_controlled,943.33,94.333,Declined
8590,13727,31492,116,3/7/2018,10/28/2018,136,climate_controlled,19333.61,1933.361,Accepted
8591,15820,11075,13,12/2/2018,12/4/2018,87,dry,107.09,10.709,Declined
8592,14005,21705,28,7/13/2018,9/21/2018,123,dry,2626.88,262.688,Active
8593,33615,16330,123,8/7/2018,9/5/2018,94,dry,1118.48,111.848,Pending
8594,21934,33546,177,5/22/2018,6/8/2018,78,climate_controlled,348.76,34.876,Declined
8595,11195,2897,111,12/17/2018,12/18/2018,78,climate_controlled,34.06,3.406,Declined
8596,7914,10971,314,2/13/2018,11/24/2018,96,dry,7457.64,745.764,Terminated
8597,17719,25194,355,10/19/2018,12/20/2018,94,climate_controlled,4598.53,459.853,Terminated
8598,3946,19357,141,10/22/2018,10/28/2018,97,climate_controlled,459.22,45.922,Accepted
8599,3938,25456,346,2/19/2018,5/30/2018,85,climate_controlled,5276.05,527.605,Terminated
8600,40191,21102,320,11/13/2018,12/31/2018,70,dry,1466.99,146.699,Accepted
8601,9168,19545,27,10/10/2018,10/23/2018,100,dry,567.58,56.758,Active
8602,38072,25923,241,11/5/2018,12/8/2018,45,climate_controlled,39.06,3.906,Terminated
8603,14737,35106,156,2/21/2018,3/14/2018,125,climate_controlled,1035.62,103.562,Active
8604,12873,3147,319,5/28/2018,9/18/2018,103,climate_controlled,7040.8,704.08,Accepted
8605,33205,27361,39,4/23/2018,10/22/2018,97,climate_controlled,6779.14,677.914,Pending
8606,25230,27271,265,9/28/2018,10/28/2018,87,climate_controlled,425.61,42.561,Active
8607,12918,8045,53,3/18/2018,10/10/2018,61,climate_controlled,4428.74,442.874,Active
8608,35011,33546,5,7/6/2018,10/20/2018,138,climate_controlled,4462.94,446.294,Accepted
8609,2264,17618,323,6/23/2018,6/28/2018,101,climate_controlled,124.85,12.485,Declined
8610,17905,7883,259,11/22/2018,12/11/2018,176,dry,1319.28,131.928,Active
8611,4397,9382,14,9/14/2018,11/20/2018,117,dry,701,70.1,Terminated
8612,8373,26444,252,3/16/2018,3/31/2018,118,climate_controlled,512.09,51.209,Terminated
8613,12249,4854,172,11/4/2018,12/28/2018,120,cooler,3067.79,306.779,Terminated
8614,33110,13181,176,3/8/2018,12/28/2018,101,dry,6582.65,658.265,Terminated
8615,355,23830,239,10/17/2018,11/2/2018,129,climate_controlled,1357.15,135.715,Terminated
8616,21374,27113,62,4/5/2018,10/28/2018,78,dry,10565.26,1056.526,Pending
8617,15944,21451,126,8/30/2018,12/2/2018,116,dry,2638.47,263.847,Pending
8618,18881,34342,92,1/9/2018,10/17/2018,80,climate_controlled,17737.64,1773.764,Pending
8619,28610,23670,157,4/26/2018,7/15/2018,69,climate_controlled,3019.82,301.982,Pending
8620,22910,33355,43,9/1/2018,9/19/2018,47,dry,369.37,36.937,Active
8621,993,12354,36,3/21/2018,4/1/2018,147,climate_controlled,493.34,49.334,Declined
8622,6798,17148,15,9/16/2018,11/7/2018,134,dry,5498.04,549.804,Terminated
8623,32953,4854,351,12/19/2018,12/23/2018,66,climate_controlled,98.6,9.86,Declined
8624,26954,8431,45,11/4/2018,12/9/2018,135,cooler,2286.64,228.664,Terminated
8625,22417,17658,376,7/29/2018,11/21/2018,132,climate_controlled,7985.1,798.51,Pending
8626,35440,22325,207,12/30/2018,12/31/2018,44,climate_controlled,11.34,1.134,Pending
8627,15603,22001,94,11/9/2018,12/8/2018,104,cooler,1031.22,103.122,Terminated
8628,10676,13603,31,11/5/2018,11/29/2018,154,climate_controlled,2760.76,276.076,Active
8629,32740,28527,300,6/28/2018,7/23/2018,88,cooler,578.63,57.863,Accepted
8630,35355,27952,279,1/24/2018,4/24/2018,105,climate_controlled,5716.6,571.66,Terminated
8631,498,32345,199,8/6/2018,9/27/2018,103,climate_controlled,1746.79,174.679,Declined
8632,5087,35040,225,5/24/2018,8/6/2018,71,climate_controlled,1851.71,185.171,Pending
8633,8883,28327,315,4/1/2018,6/19/2018,6,cooler,249.34,24.934,Terminated
8634,25826,23670,157,11/20/2018,12/14/2018,106,climate_controlled,1391.74,139.174,Pending
8635,2947,11557,41,9/24/2018,9/28/2018,108,climate_controlled,174.98,17.498,Declined
8636,16160,20449,326,2/23/2018,10/1/2018,162,climate_controlled,15935.47,1593.547,Accepted
8637,7531,33355,43,9/14/2018,11/20/2018,118,dry,3451.78,345.178,Pending
8638,8086,16884,260,2/18/2018,10/12/2018,94,cooler,13186.41,1318.641,Accepted
8639,23347,23030,69,11/12/2018,11/16/2018,98,dry,119.6,11.96,Pending
8640,35190,10712,67,2/3/2018,9/6/2018,6,dry,332.5,33.25,Accepted
8641,1040,25138,86,5/19/2018,10/14/2018,99,frozen,2543.43,254.343,Terminated
8642,22938,14801,201,5/19/2018,6/3/2018,97,climate_controlled,397.99,39.799,Terminated
8643,24315,30023,132,7/9/2018,9/8/2018,59,climate_controlled,1419.88,141.988,Accepted
8644,40149,21102,320,11/29/2018,12/15/2018,37,dry,258.47,25.847,Accepted
8645,7946,18836,119,2/23/2018,9/5/2018,84,dry,8572.14,857.214,Pending
8646,10927,16884,297,11/6/2018,12/28/2018,135,climate_controlled,3028.02,302.802,Terminated
8647,16121,11644,328,9/30/2018,10/4/2018,80,dry,193.58,19.358,Accepted
8648,37985,14141,254,3/22/2018,5/18/2018,100,climate_controlled,1739.05,173.905,Declined
8649,4147,22232,223,7/23/2018,10/28/2018,77,climate_controlled,2946.67,294.667,Declined
8650,23510,574,38,1/8/2018,7/28/2018,108,frozen,7422.35,742.235,Terminated
8651,13476,1484,188,6/27/2018,7/31/2018,102,frozen,766.19,76.619,Declined
8652,13443,32551,158,7/23/2018,10/13/2018,40,climate_controlled,1587.34,158.734,Accepted
8653,32826,34906,148,7/19/2018,9/1/2018,57,climate_controlled,1095,109.5,Terminated
8654,27775,11384,49,9/11/2018,12/28/2018,120,climate_controlled,7839.91,783.991,Accepted
8655,31622,19138,54,8/6/2018,11/29/2018,4,climate_controlled,210.52,21.052,Declined
8656,411,32551,158,6/7/2018,10/7/2018,90,climate_controlled,5313.72,531.372,Terminated
8657,332,8045,53,3/16/2018,9/18/2018,83,climate_controlled,5440.94,544.094,Active
8658,7709,1525,18,1/14/2018,2/7/2018,72,dry,790.81,79.081,Accepted
8659,35688,23666,356,3/22/2018,9/19/2018,91,climate_controlled,8317.63,831.763,Pending
8660,5286,26240,125,4/16/2018,11/6/2018,147,climate_controlled,12146.37,1214.637,Terminated
8661,29423,22001,94,7/11/2018,9/21/2018,113,cooler,2781.84,278.184,Active
8662,31813,34906,304,2/10/2018,6/14/2018,110,dry,5740.01,574.001,Pending
8663,9131,4516,345,10/15/2018,10/21/2018,32,climate_controlled,95.95,9.595,Active
8664,35221,4854,351,5/21/2018,9/29/2018,82,climate_controlled,4011.92,401.192,Accepted
8665,19888,931,170,7/26/2018,10/21/2018,66,climate_controlled,2960.04,296.004,Terminated
8666,9104,21530,8,6/2/2018,7/20/2018,118,dry,2979.42,297.942,Pending
8667,38250,19138,54,6/30/2018,10/6/2018,128,climate_controlled,5740.68,574.068,Accepted
8668,3568,40130,3,5/23/2018,11/10/2018,75,dry,4250.17,425.017,Pending
8669,33129,13751,208,1/4/2018,4/3/2018,97,climate_controlled,4087.08,408.708,Declined
8670,15600,17148,15,8/12/2018,8/28/2018,110,dry,1388.71,138.871,Active
8671,5042,12354,36,5/29/2018,8/20/2018,87,climate_controlled,2203.1,220.31,Active
8672,6213,4854,172,1/21/2018,10/8/2018,127,cooler,15632.48,1563.248,Declined
8673,34113,16330,120,7/20/2018,10/7/2018,87,climate_controlled,3904.62,390.462,Accepted
8674,5868,29057,235,3/8/2018,10/13/2018,137,climate_controlled,7259.9,725.99,Active
8675,37817,10220,2,3/13/2018,12/10/2018,73,climate_controlled,4177.92,417.792,Active
8676,16822,19138,54,5/30/2018,10/22/2018,89,climate_controlled,5905.89,590.589,Accepted
8677,15803,1666,140,8/31/2018,9/7/2018,70,climate_controlled,100.52,10.052,Active
8678,24993,9332,77,6/10/2018,7/18/2018,71,cooler,496.73,49.673,Terminated
8679,28821,19336,373,1/18/2018,10/27/2018,142,climate_controlled,842.57,84.257,Terminated
8680,30208,34906,304,10/24/2018,12/11/2018,109,dry,2201.74,220.174,Accepted
8681,37351,10161,318,2/3/2018,8/15/2018,82,climate_controlled,4828.45,482.845,Active
8682,8741,12711,206,8/5/2018,12/2/2018,99,dry,5887.27,588.727,Active
8683,10000,39836,159,1/30/2018,4/20/2018,148,dry,3923.74,392.374,Active
8684,21027,1666,288,6/23/2018,10/6/2018,111,cooler,2574.96,257.496,Terminated
8685,37671,18836,247,4/29/2018,7/11/2018,123,dry,6612.48,661.248,Terminated
8686,15185,16042,224,7/5/2018,11/1/2018,66,frozen,2602.79,260.279,Pending
8687,31426,21705,28,6/16/2018,10/27/2018,92,dry,3733.15,373.315,Declined
8688,12387,21885,219,10/19/2018,12/31/2018,132,dry,1672.7,167.27,Pending
8689,38168,20656,26,7/12/2018,11/29/2018,44,dry,3791.18,379.118,Accepted
8690,28809,4854,172,10/11/2018,11/2/2018,85,cooler,885.3,88.53,Declined
8691,2551,11557,41,5/20/2018,9/12/2018,89,climate_controlled,4145.6,414.56,Active
8692,5398,39809,107,12/7/2018,12/16/2018,86,climate_controlled,301.29,30.129,Active
8693,14486,5565,32,11/6/2018,12/17/2018,111,climate_controlled,790,79,Active
8694,13831,30717,273,4/2/2018,4/5/2018,89,dry,126.4,12.64,Terminated
8695,17667,5565,63,6/17/2018,11/12/2018,70,dry,5449.64,544.964,Declined
8696,14456,3390,30,7/14/2018,12/17/2018,99,climate_controlled,6255.45,625.545,Declined
8697,21156,4854,162,6/29/2018,12/18/2018,119,dry,4952.7,495.27,Accepted
8698,3666,72,152,7/22/2018,11/6/2018,107,climate_controlled,6925.86,692.586,Declined
8699,23619,11644,328,2/2/2018,4/16/2018,139,dry,6138.24,613.824,Declined
8700,23614,16327,112,8/7/2018,11/24/2018,100,climate_controlled,5733.7,573.37,Declined
8701,13355,23830,239,1/19/2018,5/28/2018,145,climate_controlled,12299.18,1229.918,Accepted
8702,18422,18836,119,11/7/2018,12/2/2018,156,dry,2051.51,205.151,Declined
8703,7425,9332,77,8/29/2018,11/7/2018,72,cooler,927.91,92.791,Declined
8704,12105,24998,292,9/23/2018,12/6/2018,138,climate_controlled,4458.59,445.859,Declined
8705,23259,11136,23,5/13/2018,9/8/2018,106,dry,6382.16,638.216,Terminated
8706,24670,23552,299,4/19/2018,8/20/2018,92,climate_controlled,8035.91,803.591,Accepted
8707,33327,8748,56,2/28/2018,8/30/2018,80,cooler,4774.65,477.465,Accepted
8708,11163,31492,255,1/11/2018,1/14/2018,119,dry,54.46,5.446,Active
8709,32749,27281,311,10/8/2018,10/24/2018,68,dry,475.02,47.502,Accepted
8710,18972,36491,204,4/14/2018,5/30/2018,54,dry,1306.65,130.665,Active
8711,29411,16042,224,1/15/2018,7/7/2018,147,frozen,8427.76,842.776,Terminated
8712,5735,11099,334,4/1/2018,4/13/2018,82,climate_controlled,408.91,40.891,Accepted
8713,31957,528,266,5/14/2018,6/13/2018,94,climate_controlled,949.37,94.937,Terminated
8714,8547,19545,27,10/25/2018,11/3/2018,85,dry,334,33.4,Active
8715,27477,37599,227,4/26/2018,5/18/2018,160,dry,1240.58,124.058,Pending
8716,2357,34906,304,1/8/2018,1/14/2018,99,dry,249.97,24.997,Accepted
8717,26057,33546,5,12/10/2018,12/28/2018,97,climate_controlled,532.7,53.27,Pending
8718,9471,3147,70,1/8/2018,12/14/2018,118,dry,10552.11,1055.211,Active
8719,12166,15365,341,5/12/2018,11/15/2018,100,climate_controlled,11312.22,1131.222,Pending
8720,29075,7541,313,4/8/2018,9/16/2018,102,climate_controlled,4319.21,431.921,Pending
8721,28887,26240,125,1/25/2018,2/5/2018,101,climate_controlled,450,45,Active
8722,36963,21113,66,11/23/2018,12/25/2018,79,climate_controlled,1023.94,102.394,Declined
8723,571,22473,55,7/27/2018,8/1/2018,79,climate_controlled,124.67,12.467,Accepted
8724,29775,10733,369,1/24/2018,6/19/2018,151,dry,6378.24,637.824,Accepted
8725,27057,25456,346,8/25/2018,12/17/2018,71,climate_controlled,5024.05,502.405,Active
8726,35760,29057,343,6/27/2018,7/29/2018,83,climate_controlled,1397.13,139.713,Pending
8727,14581,3991,344,1/15/2018,4/30/2018,79,dry,1788.99,178.899,Declined
8728,30716,29023,349,4/26/2018,10/14/2018,129,climate_controlled,11023.46,1102.346,Pending
8729,35481,11998,364,1/21/2018,4/28/2018,107,climate_controlled,4203.92,420.392,Active
8730,40119,12667,366,6/12/2018,6/24/2018,68,climate_controlled,270.42,27.042,Declined
8731,2670,20737,20,1/13/2018,6/7/2018,71,dry,2491.11,249.111,Declined
8732,10155,25843,329,4/13/2018,8/15/2018,75,climate_controlled,2446.03,244.603,Active
8733,28171,11644,354,12/24/2018,12/25/2018,88,dry,37.03,3.703,Terminated
8734,31314,30023,132,7/20/2018,12/24/2018,91,climate_controlled,5636.52,563.652,Pending
8735,4278,1178,249,2/18/2018,8/22/2018,138,climate_controlled,13160.89,1316.089,Terminated
8736,33310,25138,86,12/21/2018,12/22/2018,126,frozen,21.87,2.187,Terminated
8737,16882,574,196,2/4/2018,4/28/2018,97,climate_controlled,5632.61,563.261,Active
8738,22403,23030,69,7/30/2018,8/29/2018,126,dry,1153.26,115.326,Accepted
8739,21972,11075,13,2/9/2018,12/29/2018,40,dry,7951.64,795.164,Terminated
8740,155,14863,203,4/28/2018,8/24/2018,77,frozen,2389.74,238.974,Accepted
8741,15182,28413,183,2/13/2018,5/4/2018,93,climate_controlled,2113.37,211.337,Pending
8742,6487,19138,54,1/20/2018,10/23/2018,109,climate_controlled,13767.76,1376.776,Terminated
8743,11938,4061,10,11/6/2018,11/22/2018,76,climate_controlled,402.98,40.298,Active
8744,39162,3147,319,7/13/2018,9/14/2018,85,climate_controlled,3239.41,323.941,Declined
8745,31285,11557,41,2/11/2018,7/3/2018,111,climate_controlled,6384.26,638.426,Terminated
8746,18933,36491,88,12/19/2018,12/27/2018,149,frozen,890.38,89.038,Declined
8747,1286,15914,192,4/12/2018,7/25/2018,66,climate_controlled,1733.11,173.311,Active
8748,5624,19729,121,2/14/2018,11/4/2018,95,climate_controlled,14457.07,1445.707,Active
8749,30293,37401,205,3/2/2018,6/12/2018,137,climate_controlled,5807.06,580.706,Pending
8750,18736,5920,360,10/13/2018,11/7/2018,57,climate_controlled,862.03,86.203,Active
8751,3008,22325,207,3/12/2018,7/9/2018,170,climate_controlled,5214.35,521.435,Pending
8752,15871,36491,153,3/3/2018,4/21/2018,38,climate_controlled,489.73,48.973,Accepted
8753,10146,574,196,10/28/2018,12/17/2018,95,climate_controlled,3323.18,332.318,Active
8754,33657,17783,189,11/26/2018,12/14/2018,110,climate_controlled,541.6,54.16,Declined
8755,7123,1749,216,8/29/2018,12/25/2018,105,climate_controlled,8146.85,814.685,Accepted
8756,7021,34342,92,1/5/2018,9/5/2018,68,climate_controlled,13038.12,1303.812,Declined
8757,18286,12743,244,6/8/2018,11/28/2018,97,dry,9356.9,935.69,Accepted
8758,40187,23830,239,2/13/2018,6/12/2018,122,climate_controlled,9546.08,954.608,Terminated
8759,8984,33546,282,12/29/2018,12/30/2018,81,frozen,33.66,3.366,Terminated
8760,39982,11384,248,10/8/2018,11/17/2018,95,cooler,2498.63,249.863,Declined
8761,11592,10853,80,5/6/2018,11/7/2018,74,climate_controlled,4824.88,482.488,Pending
8762,3531,16327,102,8/15/2018,10/5/2018,68,dry,565.52,56.552,Declined
8763,24684,15914,221,10/29/2018,12/23/2018,143,dry,3682.11,368.211,Active
8764,27918,2525,226,12/18/2018,12/21/2018,83,dry,86.45,8.645,Accepted
